,smell,entropy,class,correct_prediction,important_features,criticality,comments,coupling,changehistory,cohesion,size,complexity,production,testing,selected_cohesion,selected_coupling,selected_size,selected_complexity,selected_changehistory,selected_production,selected_testing
593,shotgun-surgery,3.313577084,org.apache.jackrabbit.commons.json.JsonParserTest,TRUE,"['Avg-commit-size', 'is_test', 'persistance', 'avg.dev.scattering', 'MPC', 'number_private_visibility_methods', 'number_static_methods', 'NOPA_type', 'LOCNAMM_type', 'number_abstract_methods', 'NOAM_type']",1,"
the responsibilities of the methods are not very well understandable.
",0,0,0,0,1,0,0,0,1,1,0,1,0,1
594,shotgun-surgery,3.311389749,org.apache.jackrabbit.commons.query.GQL,TRUE,"['persistance', 'Avg-commit-size', 'is_test', 'TCC_type', 'CBO', 'number_abstract_methods', 'num_final_static_attributes', 'LOCNAMM_type', 'num_not_final_not_static_attributes', 'number_not_final_not_static_methods', 'isStatic_type']",1,"
code is complex.
",0,0,0,0,1,0,0,1,1,1,0,1,1,1
595,shotgun-surgery,2.919275696,org.apache.jackrabbit.commons.query.sql2.Parser,TRUE,"['Avg-commit-size', 'TCC_type', 'persistance', 'is_test', 'number_constructor_NotDefaultConstructor_methods', 'WMC', 'WOC_type', 'num_static_attributes', 'number_constructor_DefaultConstructor_methods', 'isStatic_type', 'number-committors']",1,"
too many data requested to other classes.
",1,0,0,0,0,0,0,1,0,1,1,1,1,1
596,shotgun-surgery,2.878341151,org.apache.jackrabbit.core.BatchedItemOperations,FALSE,"['Avg-commit-size', 'persistance', 'avg.dev.scattering', 'LOC_package', 'TCC_type', 'Readability', 'is_test', 'CBO', 'NOCS_package', 'NOMNAMM_package', 'number_not_abstract_not_final_methods']",2,"
this is a kind of hub toward other classes.
",1,0,0,0,0,0,0,1,1,1,1,1,0,1
597,shotgun-surgery,2.855727576,org.apache.jackrabbit.core.CachingHierarchyManager,TRUE,"['persistance', 'Avg-commit-size', 'LOCNAMM_type', 'Readability', 'is_test', 'TCC_type', 'CFNAMM_type', 'LOC_package', 'WOC_type', 'NOCS_package', 'NOAM_type']",2,"
the amount of services requested by this class is high.
",1,0,0,0,0,1,0,1,1,1,1,1,0,1
598,shotgun-surgery,2.666644803,org.apache.jackrabbit.core.cluster.ClusterNode,TRUE,"['persistance', 'Avg-commit-size', 'avg.dev.scattering', 'number_abstract_methods', 'NOC_type', 'number_protected_visibility_attributes', 'isStatic_type', 'number_package_visibility_methods', 'number_constructor_NotDefaultConstructor_methods', 'number_public_visibility_methods', 'MPC']",2,"
the methods of this class seem to use too often other classes to proceed with their job.
",1,0,0,0,0,0,0,0,1,1,0,1,1,0
599,shotgun-surgery,3.359641876,org.apache.jackrabbit.core.config.RepositoryConfig,FALSE,"['Avg-commit-size', 'number_constructor_NotDefaultConstructor_methods', 'persistance', 'FANOUT_type', 'CFNAMM_type', 'NOAM_type', 'is_test', 'NOI_package', 'number_public_visibility_methods', 'CBO', 'number_final_not_static_methods']",2,"
high coupling, complex code.
",1,0,0,0,1,0,0,0,1,1,0,1,0,1
600,shotgun-surgery,3.220074862,org.apache.jackrabbit.core.data.CachingDataStore,TRUE,"['Avg-commit-size', 'NOPA_type', 'TCC_type', 'is_test', 'avg.dev.scattering', 'number_final_static_methods', 'number_abstract_methods', 'LOC_package', 'number_not_final_not_static_methods', 'WMC', 'number_standard_design_methods']",1,"
it seems to me that the main problem of this class is the amount of data requested by other classes.
",1,0,0,0,0,0,0,1,0,1,1,1,0,1
601,shotgun-surgery,3.282892981,org.apache.jackrabbit.core.data.db.DbDataStore,TRUE,"['Avg-commit-size', 'avg.dev.scattering', 'number_constructor_DefaultConstructor_methods', 'persistance', 'is_test', 'CBO', 'LOCNAMM_type', 'MPC', 'num_static_attributes', 'NOC_type', 'number_not_final_not_static_methods']",1,"
some methods should be moved for improving readability.
",0,0,0,0,1,0,0,0,1,1,0,1,0,1
602,shotgun-surgery,3.335238577,org.apache.jackrabbit.core.data.MultiDataStore,TRUE,"['Avg-commit-size', 'number_constructor_DefaultConstructor_methods', 'is_test', 'number_standard_design_methods', 'avg.dev.scattering', 'WMC', 'NOAM_type', 'MPC', 'num_final_not_static_attributes', 'num_static_not_final_attributes', 'number_protected_visibility_attributes']",1,"
method calls are too many.
",1,0,0,0,0,0,0,0,1,1,1,1,0,1
603,shotgun-surgery,3.202483988,org.apache.jackrabbit.core.data.TestCaseBase,TRUE,"['is_test', 'Avg-commit-size', 'number_constructor_DefaultConstructor_methods', 'MPC', 'TCC_type', 'WOC_type', 'persistance', 'LOCNAMM_type', 'Readability', 'number_constructor_NotDefaultConstructor_methods', 'FANOUT_type']",1,"
coupling may be increased.
",1,0,0,0,0,0,0,1,1,1,1,1,0,1
604,shotgun-surgery,3.278332974,org.apache.jackrabbit.core.fs.db.DatabaseFileSystem,TRUE,"['Avg-commit-size', 'is_test', 'MPC', 'number_constructor_NotDefaultConstructor_methods', 'number_abstract_methods', 'number_constructor_DefaultConstructor_methods', 'NOCS_package', 'NOMNAMM_type', 'NOM_package', 'Readability', 'TCC_type']",2,"
the class lacks of documentation and is coupled to other classes.
",1,0,0,0,0,0,0,1,1,1,1,1,0,1
605,shotgun-surgery,2.873066717,org.apache.jackrabbit.core.HierarchyManagerImpl,TRUE,"['persistance', 'Avg-commit-size', 'TCC_type', 'number_constructor_DefaultConstructor_methods', 'LOCNAMM_type', 'is_test', 'isStatic_type', 'number_final_static_methods', 'WOC_type', 'LOC_package', 'num_final_not_static_attributes']",2,"
coupling is high.
",1,0,0,0,0,0,0,1,0,1,1,1,1,1
606,shotgun-surgery,3.280498031,org.apache.jackrabbit.core.ItemManager,TRUE,"['Avg-commit-size', 'Readability', 'MPC', 'CFNAMM_type', 'number_constructor_NotDefaultConstructor_methods', 'is_test', 'CBO', 'number_package_visibility_attributes', 'TCC_type', 'WMC', 'avg.dev.scattering']",2,"
the class should be improved in terms of how methods call other methods.
",1,0,0,0,0,0,0,1,1,1,1,1,0,1
607,shotgun-surgery,3.374171064,org.apache.jackrabbit.core.journal.DatabaseJournal,FALSE,"['Avg-commit-size', 'NOCS_package', 'number_standard_design_methods', 'num_static_attributes', 'persistance', 'number_constructor_NotDefaultConstructor_methods', 'is_test', 'WOC_type', 'number_constructor_DefaultConstructor_methods', 'CBO', 'NOM_package']",2,"
the coupling should be reduced.
",1,0,0,0,0,0,0,0,1,1,1,1,0,1
608,shotgun-surgery,2.702241361,org.apache.jackrabbit.core.lock.LockManagerImpl,TRUE,"['persistance', 'Avg-commit-size', 'number_constructor_DefaultConstructor_methods', 'avg.dev.scattering', 'is_test', 'number_private_visibility_methods', 'LCOM5_type', 'number_standard_design_methods', 'num_not_final_not_static_attributes', 'number_final_static_methods', 'number-committors']",2,"
methods of the class use too many data from other classes.
",1,0,0,0,0,0,0,1,0,1,0,1,0,1
609,shotgun-surgery,3.275547421,org.apache.jackrabbit.core.NodeImpl,FALSE,"['avg.dev.scattering', 'number_constructor_NotDefaultConstructor_methods', 'is_test', 'number_standard_design_methods', 'MPC', 'persistance', 'Avg-commit-size', 'number_protected_visibility_attributes', 'Readability', 'LOCNAMM_type', 'number_abstract_methods']",2,"
yes, I notice a high coupling here. 
",1,0,0,0,0,0,0,0,1,1,1,1,0,1
610,shotgun-surgery,3.386309591,org.apache.jackrabbit.core.nodetype.EffectiveNodeType,TRUE,"['number_standard_design_methods', 'MPC', 'is_test', 'avg.dev.scattering', 'num_not_final_not_static_attributes', 'number_constructor_DefaultConstructor_methods', 'CBO', 'number_constructor_NotDefaultConstructor_methods', 'Avg-commit-size', 'number_abstract_methods', 'CFNAMM_type']",2,"
the class is coupled to others.
",1,0,0,0,0,0,0,0,1,1,0,1,0,1
611,shotgun-surgery,3.344698799,org.apache.jackrabbit.core.nodetype.NodeTypeRegistry,FALSE,"['Avg-commit-size', 'avg.dev.scattering', 'number_static_methods', 'is_test', 'number_constructor_DefaultConstructor_methods', 'WOC_type', 'MPC', 'LOCNAMM_type', 'num_final_attributes', 'NOCS_package', 'WMCNAMM_type']",2,"
high coupling.
",1,0,0,0,0,0,0,0,1,1,1,1,0,1
612,shotgun-surgery,2.682102599,org.apache.jackrabbit.core.nodetype.xml.TestAll,FALSE,"['persistance', 'is_test', 'Avg-commit-size', 'FANOUT_type', 'WMC', 'TCC_type', 'CBO', 'MPC', 'NOPA_type', 'number_standard_design_methods', 'CFNAMM_type']",2,"
it's clear that the class makes to many calls.
",0,0,0,0,1,0,0,1,1,1,1,1,0,1
613,shotgun-surgery,3.404224302,org.apache.jackrabbit.core.observation.EventState,FALSE,"['Avg-commit-size', 'is_test', 'MPC', 'avg.dev.scattering', 'WMCNAMM_type', 'num_static_attributes', 'NOM_type', 'NOAM_type', 'number_private_visibility_methods', 'number_not_abstract_not_final_methods', 'number_constructor_DefaultConstructor_methods']",2,"
lack of design, the class has low cohesion and high coupling.
",1,0,1,0,0,0,0,0,1,1,1,1,0,1
614,shotgun-surgery,3.371553513,org.apache.jackrabbit.core.persistence.bundle.AbstractBundlePersistenceManager,FALSE,"['Avg-commit-size', 'persistance', 'MPC', 'WOC_type', 'NOCS_package', 'num_static_attributes', 'is_test', 'number_standard_design_methods', 'avg.dev.scattering', 'NOC_type', 'C3']",2,"
there are methods having too much to do with other classes.
",1,0,0,0,0,0,0,1,1,1,1,1,0,1
615,shotgun-surgery,3.35388063,org.apache.jackrabbit.core.persistence.db.DatabasePersistenceManager,FALSE,"['Avg-commit-size', 'LOCNAMM_type', 'MPC', 'is_test', 'TCC_type', 'CFNAMM_type', 'avg.dev.scattering', 'number_final_static_methods', 'NOAM_type', 'number_abstract_methods', 'NOM_package']",2,"
the methods are not really cohesive.
",0,0,1,0,0,0,0,1,1,1,0,1,0,1
616,shotgun-surgery,3.317735511,org.apache.jackrabbit.core.persistence.pool.BundleDbPersistenceManager,TRUE,"['Avg-commit-size', 'MPC', 'number_not_final_static_methods', 'TCC_type', 'is_test', 'num_static_not_final_attributes', 'persistance', 'number_final_methods', 'number_abstract_methods', 'number_protected_visibility_methods', 'number_not_abstract_not_final_methods']",1,"
the cohesion of the class is low.
",0,0,1,0,0,0,0,1,1,1,0,1,0,1
617,shotgun-surgery,3.307020881,org.apache.jackrabbit.core.persistence.util.BundleReader,TRUE,"['Avg-commit-size', 'TCC_type', 'NOCS_package', 'LOC_package', 'persistance', 'number_final_methods', 'is_test', 'NOMNAMM_package', 'number-committors', 'number_abstract_methods', 'number_constructor_DefaultConstructor_methods']",1,"
high coupling.
",1,0,0,0,0,0,0,1,0,1,0,1,0,1
618,shotgun-surgery,3.280825991,org.apache.jackrabbit.core.persistence.util.NodePropBundle,TRUE,"['Avg-commit-size', 'avg.dev.scattering', 'is_test', 'Readability', 'TCC_type', 'persistance', 'number_standard_design_methods', 'C3', 'number_not_final_static_methods', 'LOC_package', 'LOCNAMM_type']",1,"
complex code due to too many calls.
",0,0,0,0,1,0,0,1,0,1,1,1,0,1
619,shotgun-surgery,3.240539535,org.apache.jackrabbit.core.persistence.xml.XMLPersistenceManager,TRUE,"['persistance', 'Avg-commit-size', 'number_final_static_methods', 'TCC_type', 'NOCS_package', 'is_test', 'LOCNAMM_type', 'CBO', 'number_standard_design_methods', 'NOCS_type', 'NOC_type']",1,"
it seems that this is a problem of design due to high coupling.
",1,0,0,0,0,0,0,1,1,1,0,1,0,1
620,shotgun-surgery,3.368347195,org.apache.jackrabbit.core.PropertyImpl,FALSE,"['number_constructor_DefaultConstructor_methods', 'Avg-commit-size', 'persistance', 'is_test', 'TCC_type', 'NOPA_type', 'MPC', 'number_standard_design_methods', 'NOCS_type', 'avg.dev.scattering', 'NOCS_package']",2,"
lot of methods call lot of methods. 
",1,0,0,0,0,0,0,1,1,1,0,1,0,1
621,shotgun-surgery,3.272547107,org.apache.jackrabbit.core.query.lucene.AbstractIndex,TRUE,"['persistance', 'Avg-commit-size', 'NOC_type', 'WOC_type', 'is_test', 'number_not_final_not_static_methods', 'LOC_package', 'number_package_visibility_attributes', 'FANOUT_type', 'LOCNAMM_type', 'CBO']",1,"
class is too much coupled with many other classes. 
",1,0,0,0,0,0,0,0,1,1,1,1,0,1
622,shotgun-surgery,3.180122441,org.apache.jackrabbit.core.query.lucene.CachingIndexReader,TRUE,"['persistance', 'NOCS_package', 'Avg-commit-size', 'TCC_type', 'num_static_attributes', 'number_constructor_DefaultConstructor_methods', 'is_test', 'LOCNAMM_type', 'number_standard_design_methods', 'C3', 'number_package_visibility_attributes']",1,"
the coupling is particularly high in this case.
",1,0,0,0,0,0,0,1,0,1,0,1,0,1
623,shotgun-surgery,3.229270523,org.apache.jackrabbit.core.query.lucene.ChildAxisQuery,TRUE,"['Avg-commit-size', 'is_test', 'avg.dev.scattering', 'CBO', 'LOC_package', 'NOC_type', 'NIM_type', 'CFNAMM_type', 'num_not_final_not_static_attributes', 'LOC', 'NOMNAMM_package']",1,"
some methods could do their work without requesting too many data.
",1,0,0,0,0,0,0,0,1,1,1,1,0,1
624,shotgun-surgery,3.295507313,org.apache.jackrabbit.core.query.lucene.ConsistencyCheck,TRUE,"['Avg-commit-size', 'Readability', 'TCC_type', 'avg.dev.scattering', 'is_test', 'number_abstract_methods', 'number_private_visibility_methods', 'number_constructor_DefaultConstructor_methods', 'NOI_package', 'number_static_methods', 'MPC']",1,"
coupling is high and there is no documentation.
",1,0,0,0,0,0,0,1,1,1,1,1,0,1
625,shotgun-surgery,3.183849221,org.apache.jackrabbit.core.query.lucene.LuceneQueryBuilder,TRUE,"['persistance', 'Avg-commit-size', 'TCC_type', 'LOCNAMM_type', 'NOCS_package', 'num_final_attributes', 'MPC', 'is_test', 'number_private_visibility_methods', 'NOAM_type', 'number_standard_design_methods']",1,"
the class' methods call too many times other methods.
",1,0,0,0,0,0,0,1,1,1,0,1,0,1
626,shotgun-surgery,2.963348051,org.apache.jackrabbit.core.query.lucene.LuceneQueryFactory,FALSE,"['Avg-commit-size', 'is_test', 'LOCNAMM_type', 'number_package_visibility_attributes', 'TCC_type', 'CFNAMM_type', 'CBO', 'number_constructor_NotDefaultConstructor_methods', 'NOCS_package', 'Readability', 'avg.dev.scattering']",0,"
the class does some external calls.
",1,0,0,0,0,0,0,1,1,1,1,1,0,1
627,shotgun-surgery,2.845739606,org.apache.jackrabbit.core.query.lucene.MoreLikeThis,FALSE,"['Avg-commit-size', 'TCC_type', 'number_standard_design_methods', 'RFC', 'is_test', 'number-committors', 'number_final_static_methods', 'NOMNAMM_type', 'NOPA_type', 'WMC', 'LOCNAMM_type']",0,"
methods of this class have relation with other methods
",0,0,1,0,0,0,0,1,0,1,1,1,0,1
628,shotgun-surgery,3.23898935,org.apache.jackrabbit.core.query.lucene.MultiIndex,FALSE,"['persistance', 'TCC_type', 'Avg-commit-size', 'Readability', 'number_standard_design_methods', 'is_test', 'number_not_final_not_static_methods', 'NOAM_type', 'avg.dev.scattering', 'CBO', 'NOC_type']",0,"
the cohesion may be improved.
",0,0,1,0,0,0,0,1,1,1,1,1,0,1
629,shotgun-surgery,3.027004412,org.apache.jackrabbit.core.query.lucene.NodeIndexer,FALSE,"['Avg-commit-size', 'number_standard_design_methods', 'TCC_type', 'number_private_visibility_attributes', 'is_test', 'NOI_package', 'num_static_attributes', 'number_constructor_NotDefaultConstructor_methods', 'number_package_visibility_attributes', 'NOPA_type', 'WOC_type']",0,"
there are several methods calling other classes. 
",1,0,0,0,0,0,0,1,0,1,1,1,0,1
630,shotgun-surgery,3.09120431,org.apache.jackrabbit.core.query.lucene.RowIteratorImpl,FALSE,"['Avg-commit-size', 'number_private_visibility_methods', 'is_test', 'persistance', 'avg.dev.scattering', 'TCC_type', 'number_package_visibility_attributes', 'number_standard_design_methods', 'LCOM5_type', 'Readability', 'num_final_static_attributes']",0,"
coupling is relatively high.
",1,0,0,0,0,0,0,1,0,1,1,1,0,1
631,shotgun-surgery,3.346419634,org.apache.jackrabbit.core.RepositoryImpl,FALSE,"['CBO', 'MPC', 'Avg-commit-size', 'WMC', 'number_constructor_NotDefaultConstructor_methods', 'LOCNAMM_type', 'persistance', 'LCOM5_type', 'num_static_attributes', 'number_constructor_DefaultConstructor_methods', 'CFNAMM_type']",2,"
the coupling of the class is high and this makes the code quite complex to understand.
",1,0,0,0,1,0,0,1,1,1,1,1,0,0
632,shotgun-surgery,2.579571299,org.apache.jackrabbit.core.security.authentication.AbstractLoginModule,FALSE,"['persistance', 'Avg-commit-size', 'avg.dev.scattering', 'NOCS_package', 'MPC', 'num_static_attributes', 'RFC', 'is_test', 'LOC_package', 'number_package_visibility_methods', 'number_private_visibility_methods']",0,"
in some cases, the class may be less proactive in asking resources.
",0,0,0,0,0,1,0,0,1,1,0,1,0,1
633,shotgun-surgery,3.293880347,org.apache.jackrabbit.core.security.authorization.AbstractWriteTest,FALSE,"['is_test', 'Avg-commit-size', 'number_package_visibility_attributes', 'persistance', 'avg.dev.scattering', 'MPC', 'Readability', 'NOAM_type', 'number_private_visibility_methods', 'LOC_package', 'number_private_visibility_attributes']",0,"
the methods of the class use data from external resources.
",1,0,0,0,0,1,0,0,1,1,1,1,0,1
634,shotgun-surgery,2.944631651,org.apache.jackrabbit.core.security.authorization.PrivilegeRegistry,FALSE,"['Avg-commit-size', 'TCC_type', 'MPC', 'number_public_visibility_methods', 'is_test', 'number_static_methods', 'number_final_static_methods', 'WMCNAMM_type', 'NOPA_type', 'num_final_attributes', 'NOCS_package']",0,"
there is too high coupling here.
",1,0,0,0,0,0,0,1,1,1,1,1,0,1
635,shotgun-surgery,2.785431787,org.apache.jackrabbit.core.security.user.GroupImpl,FALSE,"['persistance', 'avg.dev.scattering', 'Avg-commit-size', 'number_protected_visibility_attributes', 'number_private_visibility_methods', 'is_test', 'WMCNAMM_type', 'number_not_final_not_static_methods', 'CBO', 'num_static_attributes', 'NOC_type']",0,"
data are not retained in the class. 
",1,0,0,0,0,0,0,0,1,1,1,1,0,1
636,shotgun-surgery,2.98798467,org.apache.jackrabbit.core.security.user.UserImporter,FALSE,"['Avg-commit-size', 'persistance', 'is_test', 'CFNAMM_type', 'number_not_abstract_not_final_methods', 'TCC_type', 'LOC_package', 'C3', 'WMC', 'NOM_package', 'LOCNAMM_type']",0,"
some methods could be moved somewhere else. 
",1,0,0,0,0,0,0,1,1,1,1,1,0,1
637,shotgun-surgery,2.949538096,org.apache.jackrabbit.core.security.user.UserImporterTest,FALSE,"['Avg-commit-size', 'is_test', 'number_standard_design_methods', 'number_abstract_methods', 'TCC_type', 'avg.dev.scattering', 'NOI_package', 'C3', 'NOC_type', 'number_constructor_DefaultConstructor_methods', 'Readability']",0,"
the cohesion of this class is low and may be improved.
",0,0,1,0,0,0,0,1,0,1,1,1,0,1
638,shotgun-surgery,2.918931843,org.apache.jackrabbit.core.security.user.UserManagerImpl,FALSE,"['persistance', 'Avg-commit-size', 'LOCNAMM_type', 'number_abstract_methods', 'is_test', 'number_constructor_NotDefaultConstructor_methods', 'CBO', 'Readability', 'num_static_attributes', 'number-committors', 'num_final_not_static_attributes']",0,"
it looks like some of the methods could be moved.
",1,0,0,0,0,0,0,0,1,1,1,1,0,1
639,shotgun-surgery,2.904196884,org.apache.jackrabbit.core.security.user.UserManagerImplTest,FALSE,"['Avg-commit-size', 'is_test', 'persistance', 'avg.dev.scattering', 'MPC', 'NOCS_package', 'LOC_package', 'WOC_type', 'TCC_type', 'NOPA_type', 'NOM_package']",0,"
different methods do different things. 
",0,0,1,0,0,0,0,1,1,1,1,1,0,1
640,shotgun-surgery,3.285134634,org.apache.jackrabbit.core.SessionImpl,FALSE,"['MPC', 'Avg-commit-size', 'number_constructor_NotDefaultConstructor_methods', 'is_test', 'TCC_type', 'CFNAMM_type', 'NOI_package', 'NOAM_type', 'number_not_abstract_not_final_methods', 'number_standard_design_methods', 'number_public_visibility_methods']",2,"
not fully convinced by how methods use external resources. 
",1,0,0,0,0,1,0,1,1,1,0,1,0,1
641,shotgun-surgery,3.225832075,org.apache.jackrabbit.core.state.NodeState,FALSE,"['persistance', 'Avg-commit-size', 'number_static_methods', 'number_final_static_methods', 'is_test', 'number_abstract_methods', 'avg.dev.scattering', 'num_final_static_attributes', 'MPC', 'NOC_type', 'NOCS_package']",0,"
the code can be seen as complex.
",0,0,0,0,1,0,0,0,1,1,0,1,0,1
642,shotgun-surgery,3.241632847,org.apache.jackrabbit.core.state.NodeStateMergerTest,TRUE,"['is_test', 'persistance', 'Avg-commit-size', 'avg.dev.scattering', 'NOCS_package', 'number_package_visibility_attributes', 'TCC_type', 'number_constructor_NotDefaultConstructor_methods', 'CBO', 'NOPA_type', 'number_static_methods']",1,"
methods are not very much connected to each other.
",1,0,0,0,0,0,0,1,1,1,0,1,0,1
643,shotgun-surgery,2.998864708,org.apache.jackrabbit.core.state.SessionItemStateManager,FALSE,"['Avg-commit-size', 'persistance', 'is_test', 'WOC_type', 'TCC_type', 'LOCNAMM_type', 'number_standard_design_methods', 'avg.dev.scattering', 'Readability', 'number_final_static_methods', 'NOMNAMM_type']",0,"
the readability is threatened by the many calls that the class does.
",0,0,0,0,1,0,0,1,0,1,1,1,0,1
644,shotgun-surgery,3.253901747,org.apache.jackrabbit.core.state.SharedItemStateManager,TRUE,"['Avg-commit-size', 'MPC', 'is_test', 'avg.dev.scattering', 'num_static_attributes', 'persistance', 'number-committors', 'WOC_type', 'CFNAMM_type', 'number_not_final_static_methods', 'NOCS_package']",1,"
the class may reduce the number of calls it performs by moving methods to different locations.
",0,0,0,1,0,0,0,0,1,1,1,1,0,1
645,shotgun-surgery,3.283126277,org.apache.jackrabbit.core.version.InternalVersionHistoryImpl,TRUE,"['persistance', 'Avg-commit-size', 'CFNAMM_type', 'TCC_type', 'MPC', 'NOC_type', 'NOPA_type', 'is_test', 'Readability', 'NOI_package', 'NOCS_package']",1,"
high coupling.
",1,0,0,0,0,0,0,1,1,1,1,1,0,1
646,shotgun-surgery,3.30343889,org.apache.jackrabbit.core.version.InternalVersionManagerBase,TRUE,"['avg.dev.scattering', 'Avg-commit-size', 'NOI_package', 'is_test', 'NOAM_type', 'persistance', 'number_private_visibility_attributes', 'number_standard_design_methods', 'NOC_type', 'number_not_final_static_methods', 'number_static_methods']",1,"
the class makes several calls to other classes.
",1,0,0,0,0,0,0,0,0,1,0,1,0,1
647,shotgun-surgery,3.353569723,org.apache.jackrabbit.core.version.InternalVersionManagerImpl,TRUE,"['avg.dev.scattering', 'number_static_methods', 'is_test', 'num_final_static_attributes', 'Avg-commit-size', 'isStatic_type', 'NOCS_package', 'number_not_final_static_methods', 'LOCNAMM_type', 'number_final_static_methods', 'RFC']",1,"
a number of classes are called by it.
",1,0,0,0,0,0,0,0,0,1,0,1,1,1
648,shotgun-surgery,3.348518839,org.apache.jackrabbit.core.version.InternalXAVersionManager,TRUE,"['TCC_type', 'Avg-commit-size', 'is_test', 'CFNAMM_type', 'number_static_methods', 'number_constructor_NotDefaultConstructor_methods', 'persistance', 'LOCNAMM_type', 'NOCS_package', 'NOC_type', 'num_not_final_not_static_attributes']",1,"
the code is complex because if you want to understand it you have to follow the calls that the class does.
",0,0,0,0,1,0,0,1,1,1,0,1,0,1
649,shotgun-surgery,3.40720488,org.apache.jackrabbit.core.version.NodeStateEx,TRUE,"['Avg-commit-size', 'persistance', 'is_test', 'number_static_methods', 'LOCNAMM_type', 'CFNAMM_type', 'avg.dev.scattering', 'MPC', 'NOMNAMM_package', 'CBO', 'NOCS_package']",1,"
some methods can be moved to avoid excessive coupling.
",1,0,0,0,0,0,0,0,1,1,0,1,0,1
650,shotgun-surgery,3.195519413,org.apache.jackrabbit.core.WorkspaceImpl,FALSE,"['persistance', 'Avg-commit-size', 'is_test', 'number_standard_design_methods', 'number_protected_visibility_methods', 'number_not_abstract_not_final_methods', 'LOCNAMM_type', 'FANOUT_type', 'number_final_static_methods', 'number_abstract_methods', 'DIT_type']",2,"
there is a high coupling.
",1,0,0,0,0,0,0,0,1,1,1,1,0,1
651,shotgun-surgery,2.997598202,org.apache.jackrabbit.core.XATest,FALSE,"['persistance', 'is_test', 'WMCNAMM_type', 'number-committors', 'NOI_package', 'CBO', 'TCC_type', 'MPC', 'Avg-commit-size', 'number_package_visibility_methods', 'number_constructor_NotDefaultConstructor_methods']",2,"
the class uses too many classes.
",1,0,0,0,0,0,0,1,1,1,1,1,0,1
652,shotgun-surgery,3.36962488,org.apache.jackrabbit.j2ee.RepositoryStartupServlet,FALSE,"['MPC', 'Avg-commit-size', 'avg.dev.scattering', 'is_test', 'number-committors', 'TCC_type', 'FANOUT_type', 'CFNAMM_type', 'number_constructor_DefaultConstructor_methods', 'Readability', 'LCOM5_type']",0,"
some methods suffer from high coupling. 
",1,0,0,0,0,0,0,1,1,1,1,1,0,1
653,shotgun-surgery,3.237709205,org.apache.jackrabbit.jcr2spi.hierarchy.ChildNodeEntriesImpl,TRUE,"['persistance', 'Avg-commit-size', 'number_constructor_NotDefaultConstructor_methods', 'is_test', 'avg.dev.scattering', 'FANOUT_type', 'NOPA_type', 'isStatic_type', 'number_abstract_methods', 'MPC', 'TCC_type']",1,"
the operations are not made in-house.
",0,0,0,0,0,1,0,1,1,1,0,1,1,1
654,shotgun-surgery,3.336196659,org.apache.jackrabbit.jcr2spi.hierarchy.NodeEntryImpl,TRUE,"['Avg-commit-size', 'LOCNAMM_type', 'is_test', 'WOC_type', 'persistance', 'avg.dev.scattering', 'NOI_package', 'number_final_methods', 'num_final_not_static_attributes', 'NOPA_type', 'number_standard_design_methods']",1,"
the class has high coupling.
",1,0,0,0,0,0,0,0,0,1,1,1,0,1
655,shotgun-surgery,3.215451209,org.apache.jackrabbit.jcr2spi.lock.LockManagerImpl,TRUE,"['persistance', 'Avg-commit-size', 'WOC_type', 'TCC_type', 'avg.dev.scattering', 'LOCNAMM_type', 'is_test', 'NOCS_package', 'number_final_static_methods', 'NOMNAMM_package', 'C3']",1,"
class might be split in two. 
",0,0,0,1,0,0,0,1,0,1,1,1,0,1
656,shotgun-surgery,3.379015858,org.apache.jackrabbit.jcr2spi.NodeImpl,TRUE,"['Avg-commit-size', 'is_test', 'CBO', 'number_constructor_NotDefaultConstructor_methods', 'number_package_visibility_attributes', 'CFNAMM_type', 'number_standard_design_methods', 'avg.dev.scattering', 'num_final_static_attributes', 'NOM_type', 'WMC']",1,"
there are too many methods.
",0,0,0,1,0,0,0,0,1,1,1,1,0,1
657,shotgun-surgery,3.300662969,org.apache.jackrabbit.jcr2spi.nodetype.NodeTypeRegistryImpl,FALSE,"['Avg-commit-size', 'is_test', 'number_protected_visibility_methods', 'CBO', 'num_not_final_not_static_attributes', 'TCC_type', 'persistance', 'number_standard_design_methods', 'WOC_type', 'MPC', 'num_final_attributes']",2,"
too high coupling.
",1,0,0,0,0,0,0,1,1,1,1,1,0,1
658,shotgun-surgery,3.413127065,org.apache.jackrabbit.jcr2spi.PropertyImpl,TRUE,"['TCC_type', 'number_standard_design_methods', 'Avg-commit-size', 'avg.dev.scattering', 'isStatic_type', 'WMC', 'Readability', 'LOC_package', 'FANOUT_type', 'is_test', 'NOPA_type']",1,"
a number of problems, like missing docs, too many calls etc.
",1,0,0,0,0,0,0,1,1,1,1,1,1,1
659,shotgun-surgery,3.240243913,org.apache.jackrabbit.jcr2spi.SessionImpl,TRUE,"['persistance', 'Avg-commit-size', 'is_test', 'num_static_attributes', 'WOC_type', 'number-committors', 'TCC_type', 'NOCS_package', 'MPC', 'NOC_type', 'isStatic_type']",1,"
the number of classes invoked looks high.
",1,0,0,0,0,0,0,1,1,1,1,1,1,1
