,smell,entropy,class,correct_prediction,important_features,criticality,comments,coupling,changehistory,cohesion,size,complexity,production,testing,selected_cohesion,selected_coupling,selected_size,selected_complexity,selected_changehistory,selected_production,selected_testing
825,shotgun-surgery,3.193411865,org.apache.cxf.ws.rm.VersionTransformer,TRUE,"['Avg-commit-size', 'WOC_type', 'persistance', 'RFC', 'NOCS_package', 'LOCNAMM_type', 'is_test', 'CFNAMM_type', 'number_package_visibility_attributes', 'num_final_attributes', 'number_package_visibility_methods']",1,"
most of the methods are complex.
",0,0,0,0,1,0,0,0,1,1,1,1,0,1
826,shotgun-surgery,3.265694785,org.apache.cxf.ws.security.trust.AbstractSTSClient,TRUE,"['Avg-commit-size', 'persistance', 'TCC_type', 'NOCS_package', 'WMC', 'Readability', 'number_constructor_DefaultConstructor_methods', 'NOPA_type', 'avg.dev.scattering', 'number_final_static_methods', 'is_test']",1,"
the class seems not very cohesive.
",0,0,1,0,0,0,0,1,0,1,1,1,0,1
827,shotgun-surgery,3.117789361,org.apache.cxf.ws.security.wss4j.PolicyBasedWSS4JInInterceptor,FALSE,"['Avg-commit-size', 'NOCS_package', 'persistance', 'Readability', 'TCC_type', 'num_static_attributes', 'is_test', 'WOC_type', 'number_constructor_DefaultConstructor_methods', 'number-committors', 'num_static_not_final_attributes']",1,"
a number of methods have relations with other classes.
",1,0,0,0,0,0,0,1,0,1,1,1,0,1
828,shotgun-surgery,2.500778,org.apache.cxf.ws.security.wss4j.policyhandlers.AbstractBindingBuilder,TRUE,"['Avg-commit-size', 'TCC_type', 'number_constructor_NotDefaultConstructor_methods', 'number_static_methods', 'NOPA_type', 'number_package_visibility_attributes', 'NOCS_package', 'num_static_not_final_attributes', 'number_private_visibility_attributes', 'is_test', 'number_final_not_static_methods']",1,"
unclear fit of methods and use of parameters.
",0,0,0,0,1,0,0,1,0,1,0,1,0,1
829,shotgun-surgery,3.258886105,org.apache.cxf.ws.security.wss4j.StaxRoundTripTest,TRUE,"['Avg-commit-size', 'number_constructor_NotDefaultConstructor_methods', 'NOCS_package', 'persistance', 'is_test', 'TCC_type', 'number_constructor_DefaultConstructor_methods', 'avg.dev.scattering', 'WOC_type', 'NOMNAMM_type', 'LOC_package']",1,"
high coupling.
",1,0,0,0,0,0,0,1,0,1,1,1,0,1
830,shotgun-surgery,3.2357186,org.apache.cxf.ws.security.wss4j.StaxToDOMRoundTripTest,TRUE,"['Avg-commit-size', 'persistance', 'is_test', 'number_constructor_NotDefaultConstructor_methods', 'TCC_type', 'number_constructor_DefaultConstructor_methods', 'number_abstract_methods', 'NOPA_type', 'LOCNAMM_type', 'C3', 'number_final_not_static_methods']",1,"
lots of method calls.
",1,0,0,0,0,0,0,1,0,1,0,1,0,1
831,shotgun-surgery,3.199063341,org.apache.cxf.ws.security.wss4j.WSS4JInInterceptor,TRUE,"['Avg-commit-size', 'CBO', 'avg.dev.scattering', 'NOCS_package', 'is_test', 'LOCNAMM_type', 'NOPA_type', 'number_constructor_DefaultConstructor_methods', 'TCC_type', 'persistance', 'WMC']",1,"
the data used by the class mostly comes from external classes, this makes it like a hub.
",1,0,0,0,0,0,0,1,1,1,1,1,0,1
832,shotgun-surgery,3.242100261,org.apache.cxf.wsdl.service.factory.ReflectionServiceFactoryBean,TRUE,"['Avg-commit-size', 'TCC_type', 'persistance', 'number_constructor_NotDefaultConstructor_methods', 'RFC', 'NOPA_type', 'LCOM5_type', 'number_standard_design_methods', 'is_test', 'LOC_package', 'LOCNAMM_type']",1,"
methods call other methods that call other methods.
",1,0,0,0,0,0,0,1,0,1,0,1,0,1
833,shotgun-surgery,3.213871086,org.apache.cxf.wsdl11.ServiceWSDLBuilder,TRUE,"['Avg-commit-size', 'avg.dev.scattering', 'num_final_not_static_attributes', 'CFNAMM_type', 'persistance', 'NOCS_package', 'number_standard_design_methods', 'number_abstract_methods', 'number_constructor_DefaultConstructor_methods', 'C3', 'LOCNAMM_type']",1,"
the class is large enough to be divided. 
",0,0,0,1,0,0,0,1,1,1,0,1,0,0
834,shotgun-surgery,3.208737603,org.apache.cxf.wsdl11.WSDLServiceBuilder,TRUE,"['Avg-commit-size', 'persistance', 'NOPA_type', 'MPC', 'NOCS_package', 'num_final_not_static_attributes', 'C3', 'is_test', 'CFNAMM_type', 'avg.dev.scattering', 'LOC']",1,"
maintaining this class can be hard because it is related to a number of other classes.
",1,0,0,0,0,0,0,1,1,1,0,1,0,1
835,shotgun-surgery,3.327104035,org.apache.cxf.wsdl11.WSDLServiceBuilderTest,TRUE,"['Avg-commit-size', 'num_not_final_not_static_attributes', 'number_constructor_DefaultConstructor_methods', 'is_test', 'NOCS_package', 'persistance', 'num_static_attributes', 'LOC_package', 'num_final_not_static_attributes', 'WOC_type', 'CBO']",1,"
low cohesion.
",0,0,1,0,0,0,0,0,1,1,1,1,0,1
836,shotgun-surgery,3.219840539,org.apache.jackrabbit.api.security.user.GroupTest,TRUE,"['Avg-commit-size', 'is_test', 'MPC', 'CFNAMM_type', 'WOC_type', 'number_constructor_DefaultConstructor_methods', 'NOMNAMM_package', 'LOC_package', 'persistance', 'Readability', 'num_final_static_attributes']",2,"
the coupling of this class looks high.
",1,0,0,0,0,0,0,0,1,1,1,1,0,1
837,shotgun-surgery,2.957932178,org.apache.jackrabbit.api.security.user.UserManagerSearchTest,FALSE,"['Avg-commit-size', 'persistance', 'is_test', 'NOI_package', 'LCOM5_type', 'avg.dev.scattering', 'NOCS_package', 'MPC', 'WOC_type', 'number_final_static_methods', 'number_constructor_NotDefaultConstructor_methods']",2,"
many classes have relations with this class.
",1,0,0,0,0,0,0,1,1,1,1,1,0,1
838,shotgun-surgery,3.325130658,org.apache.jackrabbit.aws.ext.ds.S3Backend,TRUE,"['Avg-commit-size', 'Readability', 'number_package_visibility_attributes', 'LOCNAMM_type', 'number_abstract_methods', 'WMC', 'MPC', 'avg.dev.scattering', 'is_test', 'num_not_final_not_static_attributes', 'num_static_attributes']",2,"
external methods are often called by this class.
",1,0,0,0,0,0,0,0,1,1,1,1,0,1
839,shotgun-surgery,3.229058789,org.apache.jackrabbit.commons.AbstractNode,TRUE,"['Avg-commit-size', 'NOI_package', 'number_private_visibility_methods', 'WMC', 'is_test', 'WOC_type', 'persistance', 'NOCS_package', 'number_abstract_methods', 'NOMNAMM_package', 'NOCS_type']",1,"
the class uses many other classes.
",1,0,0,0,0,0,0,0,0,1,1,1,0,1
840,shotgun-surgery,3.26494838,org.apache.jackrabbit.commons.cnd.CompactNodeTypeDefReader,TRUE,"['Avg-commit-size', 'persistance', 'number_constructor_NotDefaultConstructor_methods', 'NOI_package', 'TCC_type', 'WOC_type', 'LOC_package', 'CBO', 'LOC', 'number_static_methods', 'num_final_attributes']",1,"
methods should be better collaborate to the goal of the class.
",0,0,1,0,0,0,0,1,1,1,1,1,0,0
841,shotgun-surgery,3.269377619,org.apache.jackrabbit.commons.JcrUtils,TRUE,"['Avg-commit-size', 'number_package_visibility_methods', 'avg.dev.scattering', 'num_final_static_attributes', 'NOCS_package', 'CFNAMM_type', 'is_test', 'isStatic_type', 'number_package_visibility_attributes', 'number_final_not_static_methods', 'number_constructor_NotDefaultConstructor_methods']",1,"
methods are poorly cohesive.
",0,0,1,0,0,0,0,0,1,1,0,1,1,1
842,shotgun-surgery,3.204433832,org.apache.jackrabbit.commons.json.JsonParserTest,TRUE,"['persistance', 'MPC', 'Avg-commit-size', 'number_private_visibility_methods', 'avg.dev.scattering', 'is_test', 'number_constructor_DefaultConstructor_methods', 'NOPA_type', 'LOC_package', 'LOCNAMM_type', 'NOC_type']",1,"
the responsibilities of the methods are not very well understandable.
",0,0,0,0,1,0,0,0,1,1,0,1,0,1
843,shotgun-surgery,3.170410969,org.apache.jackrabbit.commons.query.GQL,TRUE,"['Avg-commit-size', 'CBO', 'persistance', 'num_static_attributes', 'MPC', 'number_constructor_NotDefaultConstructor_methods', 'number_final_static_methods', 'NOPA_type', 'number_abstract_methods', 'NOM_package', 'avg.dev.scattering']",1,"
code is complex.
",0,0,0,0,1,0,0,0,1,1,0,1,0,0
844,shotgun-surgery,2.721522803,org.apache.jackrabbit.commons.query.sql2.Parser,TRUE,"['Avg-commit-size', 'persistance', 'TCC_type', 'WOC_type', 'avg.dev.scattering', 'number_constructor_NotDefaultConstructor_methods', 'WMC', 'num_static_attributes', 'number_private_visibility_methods', 'C3', 'number_not_abstract_not_final_methods']",1,"
too many data requested to other classes.
",1,0,0,0,0,0,0,1,0,1,1,1,0,0
845,shotgun-surgery,2.503005035,org.apache.jackrabbit.core.BatchedItemOperations,FALSE,"['Avg-commit-size', 'avg.dev.scattering', 'WOC_type', 'Readability', 'TCC_type', 'NOCS_package', 'persistance', 'num_final_static_attributes', 'NOMNAMM_type', 'RFC', 'NOC_type']",2,"
this is a kind of hub toward other classes.
",1,0,0,0,0,0,0,1,0,1,1,1,0,0
846,shotgun-surgery,2.764860056,org.apache.jackrabbit.core.CachingHierarchyManager,TRUE,"['persistance', 'Avg-commit-size', 'WOC_type', 'number_not_final_not_static_methods', 'MPC', 'LOC', 'TCC_type', 'FANOUT_type', 'NOPA_type', 'number_package_visibility_attributes', 'is_test']",2,"
the amount of services requested by this class is high.
",1,0,0,0,0,1,0,1,1,1,1,1,0,1
847,shotgun-surgery,2.662341291,org.apache.jackrabbit.core.cluster.ClusterNode,TRUE,"['persistance', 'Avg-commit-size', 'avg.dev.scattering', 'CBO', 'NOM_type', 'isStatic_type', 'CFNAMM_type', 'NOPA_type', 'number_private_visibility_methods', 'WMCNAMM_type', 'number_protected_visibility_attributes']",2,"
the methods of this class seem to use too often other classes to proceed with their job.
",1,0,0,0,0,0,0,0,1,1,1,1,1,0
848,shotgun-surgery,3.28776068,org.apache.jackrabbit.core.config.RepositoryConfig,FALSE,"['Avg-commit-size', 'persistance', 'number_package_visibility_attributes', 'CBO', 'WOC_type', 'CFNAMM_type', 'num_not_final_not_static_attributes', 'LCOM5_type', 'avg.dev.scattering', 'number_abstract_methods', 'is_test']",2,"
high coupling, complex code.
",1,0,0,0,1,0,0,1,1,1,1,1,0,1
849,shotgun-surgery,3.135370961,org.apache.jackrabbit.core.data.CachingDataStore,TRUE,"['Avg-commit-size', 'NOPA_type', 'number_abstract_methods', 'LCOM5_type', 'number-committors', 'C3', 'TCC_type', 'number_final_static_methods', 'is_test', 'LOCNAMM_type', 'isStatic_type']",1,"
it seems to me that the main problem of this class is the amount of data requested by other classes.
",1,0,0,0,0,0,0,1,0,1,0,1,1,1
850,shotgun-surgery,3.165916555,org.apache.jackrabbit.core.data.db.DbDataStore,TRUE,"['Avg-commit-size', 'persistance', 'avg.dev.scattering', 'number_static_methods', 'number_not_final_static_methods', 'LOCNAMM_type', 'is_test', 'number_constructor_DefaultConstructor_methods', 'TCC_type', 'LOC_package', 'Readability']",1,"
some methods should be moved for improving readability.
",0,0,0,0,1,0,0,1,0,1,1,1,0,1
851,shotgun-surgery,3.210969869,org.apache.jackrabbit.core.data.MultiDataStore,TRUE,"['Avg-commit-size', 'WMC', 'persistance', 'NOPA_type', 'avg.dev.scattering', 'number_constructor_DefaultConstructor_methods', 'MPC', 'number_standard_design_methods', 'LCOM5_type', 'is_test', 'number_private_visibility_methods']",1,"
method calls are too many.
",1,0,0,0,0,0,0,1,1,1,1,1,0,1
852,shotgun-surgery,3.348144078,org.apache.jackrabbit.core.data.TestCaseBase,TRUE,"['Avg-commit-size', 'is_test', 'avg.dev.scattering', 'number_abstract_methods', 'number_private_visibility_methods', 'number_protected_visibility_attributes', 'number_constructor_DefaultConstructor_methods', 'NOCS_package', 'number_constructor_NotDefaultConstructor_methods', 'TCC_type', 'LOCNAMM_type']",1,"
coupling may be increased.
",1,0,0,0,0,0,0,1,0,1,0,1,0,1
853,shotgun-surgery,3.265480369,org.apache.jackrabbit.core.fs.db.DatabaseFileSystem,TRUE,"['Avg-commit-size', 'NOI_package', 'number_constructor_NotDefaultConstructor_methods', 'Readability', 'num_not_final_not_static_attributes', 'number_abstract_methods', 'number_not_final_not_static_methods', 'NOCS_package', 'number_constructor_DefaultConstructor_methods', 'avg.dev.scattering', 'MPC']",2,"
the class lacks of documentation and is coupled to other classes.
",1,0,0,0,0,0,0,0,1,1,1,1,0,0
854,shotgun-surgery,2.867224147,org.apache.jackrabbit.core.HierarchyManagerImpl,TRUE,"['Avg-commit-size', 'persistance', 'number_protected_visibility_attributes', 'number_not_final_not_static_methods', 'LOCNAMM_type', 'num_final_static_attributes', 'is_test', 'TCC_type', 'NOCS_package', 'CFNAMM_type', 'NOMNAMM_package']",2,"
coupling is high.
",1,0,0,0,0,0,0,1,1,1,0,1,0,1
855,shotgun-surgery,3.149139079,org.apache.jackrabbit.core.ItemManager,TRUE,"['Avg-commit-size', 'CFNAMM_type', 'MPC', 'number_constructor_NotDefaultConstructor_methods', 'CBO', 'WOC_type', 'is_test', 'Readability', 'avg.dev.scattering', 'LOC', 'LCOM5_type']",2,"
the class should be improved in terms of how methods call other methods.
",1,0,0,0,0,0,0,1,1,1,1,1,0,1
856,shotgun-surgery,3.27237656,org.apache.jackrabbit.core.journal.DatabaseJournal,FALSE,"['Avg-commit-size', 'persistance', 'avg.dev.scattering', 'CBO', 'num_static_attributes', 'NOCS_package', 'WMC', 'CFNAMM_type', 'number_constructor_DefaultConstructor_methods', 'number_constructor_NotDefaultConstructor_methods', 'number_standard_design_methods']",2,"
the coupling should be reduced.
",1,0,0,0,0,0,0,0,1,1,1,1,0,0
857,shotgun-surgery,2.844496132,org.apache.jackrabbit.core.lock.LockManagerImpl,TRUE,"['persistance', 'num_not_final_not_static_attributes', 'Avg-commit-size', 'is_test', 'NOCS_package', 'NOI_package', 'avg.dev.scattering', 'number_public_visibility_methods', 'number_constructor_DefaultConstructor_methods', 'C3', 'number_constructor_NotDefaultConstructor_methods']",2,"
methods of the class use too many data from other classes.
",1,0,0,0,0,0,0,1,0,1,0,1,0,1
858,shotgun-surgery,3.353128699,org.apache.jackrabbit.core.NodeImpl,TRUE,"['avg.dev.scattering', 'CBO', 'CFNAMM_type', 'persistance', 'number_constructor_NotDefaultConstructor_methods', 'MPC', 'NOC_type', 'is_test', 'num_not_final_not_static_attributes', 'number_not_final_not_static_methods', 'number_constructor_DefaultConstructor_methods']",2,"
yes, I notice a high coupling here. 
",1,0,0,0,0,0,0,0,1,1,0,1,0,1
859,shotgun-surgery,3.385054492,org.apache.jackrabbit.core.nodetype.EffectiveNodeType,TRUE,"['avg.dev.scattering', 'MPC', 'num_not_final_not_static_attributes', 'number_constructor_NotDefaultConstructor_methods', 'Avg-commit-size', 'is_test', 'CFNAMM_type', 'NOI_package', 'TCC_type', 'NOCS_package', 'FANOUT_type']",2,"
the class is coupled to others.
",1,0,0,0,0,0,0,1,1,1,0,1,0,1
860,shotgun-surgery,3.184435896,org.apache.jackrabbit.core.nodetype.NodeTypeRegistry,TRUE,"['Avg-commit-size', 'LOCNAMM_type', 'number-committors', 'WOC_type', 'NOCS_package', 'MPC', 'is_test', 'number_private_visibility_methods', 'TCC_type', 'number_public_visibility_methods', 'number_constructor_DefaultConstructor_methods']",2,"
high coupling.
",1,0,0,0,0,0,0,1,1,1,1,1,0,1
861,shotgun-surgery,2.888442266,org.apache.jackrabbit.core.nodetype.xml.TestAll,FALSE,"['persistance', 'is_test', 'Avg-commit-size', 'NOPA_type', 'number_package_visibility_attributes', 'number_standard_design_methods', 'WOC_type', 'NOCS_package', 'number_private_visibility_attributes', 'number_constructor_NotDefaultConstructor_methods', 'isStatic_type']",2,"
it's clear that the class makes to many calls.
",0,0,0,0,1,0,0,0,0,1,1,1,1,1
862,shotgun-surgery,3.223953018,org.apache.jackrabbit.core.observation.EventState,TRUE,"['Avg-commit-size', 'WMCNAMM_type', 'avg.dev.scattering', 'number_static_methods', 'NOM_type', 'number_constructor_DefaultConstructor_methods', 'number_final_not_static_methods', 'NOPA_type', 'TCC_type', 'num_static_attributes', 'NOMNAMM_type']",2,"
lack of design, the class has low cohesion and high coupling.
",1,0,1,0,0,0,0,1,0,1,1,1,0,0
863,shotgun-surgery,3.299256596,org.apache.jackrabbit.core.persistence.bundle.AbstractBundlePersistenceManager,FALSE,"['Avg-commit-size', 'number_standard_design_methods', 'NOPA_type', 'NOCS_package', 'persistance', 'avg.dev.scattering', 'is_test', 'CBO', 'CFNAMM_type', 'WOC_type', 'num_final_static_attributes']",2,"
there are methods having too much to do with other classes.
",1,0,0,0,0,0,0,0,1,1,1,1,0,1
864,shotgun-surgery,3.3034377,org.apache.jackrabbit.core.persistence.db.DatabasePersistenceManager,FALSE,"['Avg-commit-size', 'NOCS_package', 'MPC', 'number_final_static_methods', 'CBO', 'persistance', 'CFNAMM_type', 'NOPA_type', 'WOC_type', 'is_test', 'number_constructor_DefaultConstructor_methods']",2,"
the methods are not really cohesive.
",0,0,1,0,0,0,0,0,1,1,1,1,0,1
865,shotgun-surgery,3.167004807,org.apache.jackrabbit.core.persistence.pool.BundleDbPersistenceManager,TRUE,"['Avg-commit-size', 'NOCS_package', 'TCC_type', 'WMC', 'NOC_type', 'number_not_final_static_methods', 'number_private_visibility_methods', 'number_private_visibility_attributes', 'avg.dev.scattering', 'number_constructor_DefaultConstructor_methods', 'persistance']",1,"
the cohesion of the class is low.
",0,0,1,0,0,0,0,1,0,1,1,1,0,0
866,shotgun-surgery,3.344294323,org.apache.jackrabbit.core.persistence.util.BundleReader,TRUE,"['Avg-commit-size', 'NOCS_package', 'TCC_type', 'LOC_package', 'persistance', 'number_abstract_methods', 'number-committors', 'MPC', 'NOPA_type', 'number_final_static_methods', 'NOC_type']",1,"
high coupling.
",1,0,0,0,0,0,0,1,1,1,0,1,0,0
867,shotgun-surgery,3.223560543,org.apache.jackrabbit.core.persistence.util.NodePropBundle,TRUE,"['Avg-commit-size', 'avg.dev.scattering', 'persistance', 'Readability', 'WMC', 'NOC_type', 'FANOUT_type', 'number-committors', 'NOCS_package', 'number_constructor_DefaultConstructor_methods', 'CFNAMM_type']",1,"
complex code due to too many calls.
",0,0,0,0,1,0,0,0,1,1,1,1,0,0
868,shotgun-surgery,3.141946924,org.apache.jackrabbit.core.persistence.xml.XMLPersistenceManager,TRUE,"['Avg-commit-size', 'persistance', 'NOCS_package', 'number_constructor_DefaultConstructor_methods', 'CBO', 'num_static_not_final_attributes', 'number_static_methods', 'number_final_static_methods', 'number_public_visibility_methods', 'NOPA_type', 'number_standard_design_methods']",1,"
it seems that this is a problem of design due to high coupling.
",1,0,0,0,0,0,0,0,1,1,0,1,0,0
869,shotgun-surgery,3.155368342,org.apache.jackrabbit.core.PropertyImpl,FALSE,"['Avg-commit-size', 'avg.dev.scattering', 'WMC', 'is_test', 'persistance', 'TCC_type', 'number_package_visibility_attributes', 'CFNAMM_type', 'number_constructor_DefaultConstructor_methods', 'NOAM_type', 'Readability']",2,"
lot of methods call lot of methods. 
",1,0,0,0,0,0,0,1,1,1,1,1,0,1
870,shotgun-surgery,3.205449526,org.apache.jackrabbit.core.query.lucene.AbstractIndex,TRUE,"['persistance', 'Avg-commit-size', 'WOC_type', 'CFNAMM_type', 'number_package_visibility_attributes', 'NOCS_package', 'is_test', 'number_not_final_not_static_methods', 'NOC_type', 'MPC', 'avg.dev.scattering']",1,"
class is too much coupled with many other classes. 
",1,0,0,0,0,0,0,0,1,1,1,1,0,1
871,shotgun-surgery,3.173374335,org.apache.jackrabbit.core.query.lucene.CachingIndexReader,TRUE,"['persistance', 'Avg-commit-size', 'NOCS_package', 'TCC_type', 'C3', 'avg.dev.scattering', 'number_protected_visibility_methods', 'number_final_not_static_methods', 'LOCNAMM_type', 'CFNAMM_type', 'num_static_not_final_attributes']",1,"
the coupling is particularly high in this case.
",1,0,0,0,0,0,0,1,1,1,0,1,0,0
872,shotgun-surgery,3.225033484,org.apache.jackrabbit.core.query.lucene.ChildAxisQuery,TRUE,"['Avg-commit-size', 'avg.dev.scattering', 'LOC', 'number_private_visibility_attributes', 'CBO', 'is_test', 'number_not_final_static_methods', 'number_static_methods', 'persistance', 'TCC_type', 'number_private_visibility_methods']",1,"
some methods could do their work without requesting too many data.
",1,0,0,0,0,0,0,1,1,1,0,1,0,1
873,shotgun-surgery,3.213668485,org.apache.jackrabbit.core.query.lucene.ConsistencyCheck,TRUE,"['Avg-commit-size', 'TCC_type', 'number-committors', 'NOI_package', 'is_test', 'persistance', 'num_final_not_static_attributes', 'NOAM_type', 'number_constructor_NotDefaultConstructor_methods', 'number_static_methods', 'NOC_type']",1,"
coupling is high and there is no documentation.
",1,0,0,0,0,0,0,1,0,1,0,1,0,1
874,shotgun-surgery,3.102624892,org.apache.jackrabbit.core.query.lucene.LuceneQueryBuilder,TRUE,"['persistance', 'Avg-commit-size', 'number_constructor_DefaultConstructor_methods', 'is_test', 'LOC_package', 'number_abstract_methods', 'TCC_type', 'num_final_attributes', 'C3', 'NOM_package', 'avg.dev.scattering']",1,"
the class' methods call too many times other methods.
",1,0,0,0,0,0,0,1,0,1,0,1,0,1
875,shotgun-surgery,2.775761406,org.apache.jackrabbit.core.query.lucene.LuceneQueryFactory,FALSE,"['Avg-commit-size', 'is_test', 'LOCNAMM_type', 'number_abstract_methods', 'NOCS_package', 'number_final_static_methods', 'RFC', 'number_constructor_NotDefaultConstructor_methods', 'number_final_methods', 'NOMNAMM_package', 'NOAM_type']",0,"
the class does some external calls.
",1,0,0,0,0,0,0,0,0,1,0,1,0,1
876,shotgun-surgery,3.010936624,org.apache.jackrabbit.core.query.lucene.MoreLikeThis,FALSE,"['Avg-commit-size', 'persistance', 'TCC_type', 'NOCS_package', 'number-committors', 'WOC_type', 'avg.dev.scattering', 'number_constructor_NotDefaultConstructor_methods', 'is_test', 'NOPA_type', 'CBO']",0,"
methods of this class have relation with other methods
",0,0,1,0,0,0,0,1,1,1,1,1,0,1
877,shotgun-surgery,3.146015117,org.apache.jackrabbit.core.query.lucene.MultiIndex,FALSE,"['Avg-commit-size', 'persistance', 'avg.dev.scattering', 'TCC_type', 'number_standard_design_methods', 'is_test', 'NOCS_package', 'WOC_type', 'C3', 'isStatic_type', 'num_static_attributes']",0,"
the cohesion may be improved.
",0,0,1,0,0,0,0,1,0,1,1,1,1,1
878,shotgun-surgery,2.805209023,org.apache.jackrabbit.core.query.lucene.NodeIndexer,FALSE,"['Avg-commit-size', 'persistance', 'number-committors', 'NOI_package', 'is_test', 'number_package_visibility_attributes', 'number_constructor_NotDefaultConstructor_methods', 'number_standard_design_methods', 'number_private_visibility_methods', 'TCC_type', 'num_static_attributes']",0,"
there are several methods calling other classes. 
",1,0,0,0,0,0,0,1,0,1,0,1,0,1
879,shotgun-surgery,2.996044946,org.apache.jackrabbit.core.query.lucene.RowIteratorImpl,FALSE,"['Avg-commit-size', 'persistance', 'LOC', 'number_static_methods', 'TCC_type', 'number_private_visibility_methods', 'is_test', 'NOCS_package', 'Readability', 'NOM_package', 'num_final_static_attributes']",0,"
coupling is relatively high.
",1,0,0,0,0,0,0,1,0,1,1,1,0,1
880,shotgun-surgery,3.237115417,org.apache.jackrabbit.core.RepositoryImpl,FALSE,"['Avg-commit-size', 'LOCNAMM_type', 'CBO', 'number_constructor_NotDefaultConstructor_methods', 'TCC_type', 'NOCS_package', 'is_test', 'WMC', 'number_constructor_DefaultConstructor_methods', 'MPC', 'number_package_visibility_methods']",2,"
the coupling of the class is high and this makes the code quite complex to understand.
",1,0,0,0,1,0,0,1,1,1,1,1,0,1
881,shotgun-surgery,2.810042942,org.apache.jackrabbit.core.security.authentication.AbstractLoginModule,FALSE,"['persistance', 'Avg-commit-size', 'MPC', 'NOCS_package', 'avg.dev.scattering', 'LCOM5_type', 'CBO', 'is_test', 'number_package_visibility_attributes', 'FANOUT_type', 'LOCNAMM_type']",0,"
in some cases, the class may be less proactive in asking resources.
",0,0,0,0,0,1,0,1,1,1,0,1,0,1
882,shotgun-surgery,3.222681819,org.apache.jackrabbit.core.security.authorization.AbstractWriteTest,FALSE,"['is_test', 'Avg-commit-size', 'MPC', 'persistance', 'TCC_type', 'number_private_visibility_methods', 'avg.dev.scattering', 'Readability', 'num_static_not_final_attributes', 'CFNAMM_type', 'NOMNAMM_package']",0,"
the methods of the class use data from external resources.
",1,0,0,0,0,1,0,1,1,1,1,1,0,1
883,shotgun-surgery,2.774698622,org.apache.jackrabbit.core.security.authorization.PrivilegeRegistry,FALSE,"['Avg-commit-size', 'NOCS_package', 'TCC_type', 'avg.dev.scattering', 'WMCNAMM_type', 'number_static_methods', 'is_test', 'LOCNAMM_type', 'number_constructor_NotDefaultConstructor_methods', 'number_private_visibility_methods', 'NOCS_type']",0,"
there is too high coupling here.
",1,0,0,0,0,0,0,1,0,1,1,1,0,1
884,shotgun-surgery,2.900537261,org.apache.jackrabbit.core.security.user.GroupImpl,FALSE,"['persistance', 'Avg-commit-size', 'avg.dev.scattering', 'number_private_visibility_methods', 'NOCS_package', 'is_test', 'WMCNAMM_type', 'number_static_methods', 'TCC_type', 'number_constructor_DefaultConstructor_methods', 'num_static_not_final_attributes']",0,"
data are not retained in the class. 
",1,0,0,0,0,0,0,1,0,1,1,1,0,1
885,shotgun-surgery,2.813026574,org.apache.jackrabbit.core.security.user.UserImporter,FALSE,"['Avg-commit-size', 'persistance', 'number_not_abstract_not_final_methods', 'Readability', 'TCC_type', 'NOAM_type', 'is_test', 'number_abstract_methods', 'NOC_type', 'num_static_not_final_attributes', 'WOC_type']",0,"
some methods could be moved somewhere else. 
",1,0,0,0,0,0,0,1,0,1,1,1,0,1
886,shotgun-surgery,2.770545003,org.apache.jackrabbit.core.security.user.UserImporterTest,FALSE,"['Avg-commit-size', 'is_test', 'NOCS_package', 'RFC', 'avg.dev.scattering', 'TCC_type', 'number_standard_design_methods', 'number_abstract_methods', 'C3', 'number_constructor_NotDefaultConstructor_methods', 'persistance']",0,"
the cohesion of this class is low and may be improved.
",0,0,1,0,0,0,0,1,0,1,0,1,0,1
887,shotgun-surgery,2.815139177,org.apache.jackrabbit.core.security.user.UserManagerImpl,FALSE,"['persistance', 'Avg-commit-size', 'number_constructor_NotDefaultConstructor_methods', 'Readability', 'is_test', 'LOCNAMM_type', 'CBO', 'LOC', 'NIM_type', 'TCC_type', 'NOC_type']",0,"
it looks like some of the methods could be moved.
",1,0,0,0,0,0,0,1,1,1,1,1,0,1
888,shotgun-surgery,2.974224167,org.apache.jackrabbit.core.security.user.UserManagerImplTest,FALSE,"['Avg-commit-size', 'is_test', 'persistance', 'NOCS_package', 'CBO', 'number_final_methods', 'number_constructor_NotDefaultConstructor_methods', 'TCC_type', 'number_abstract_methods', 'NOMNAMM_package', 'avg.dev.scattering']",0,"
different methods do different things. 
",0,0,1,0,0,0,0,1,1,1,0,1,0,1
889,shotgun-surgery,3.295239452,org.apache.jackrabbit.core.SessionImpl,FALSE,"['Avg-commit-size', 'CFNAMM_type', 'MPC', 'number_constructor_NotDefaultConstructor_methods', 'number_public_visibility_methods', 'number-committors', 'is_test', 'TCC_type', 'NOCS_type', 'NOC_type', 'number_package_visibility_methods']",2,"
not fully convinced by how methods use external resources. 
",1,0,0,0,0,1,0,1,1,1,0,1,0,1
890,shotgun-surgery,2.98600962,org.apache.jackrabbit.core.state.NodeState,FALSE,"['Avg-commit-size', 'persistance', 'WOC_type', 'MPC', 'NOCS_package', 'CFNAMM_type', 'number_standard_design_methods', 'number_protected_visibility_attributes', 'NOMNAMM_type', 'number_static_methods', 'is_test']",0,"
the code can be seen as complex.
",0,0,0,0,1,0,0,0,1,1,1,1,0,1
